URL,title,current_word_count,indexed_status,clicks,impressions,CTR,average_position,top_query,query_overlap,current_classification,recommended_next_action,confidence,evidence_source
"https://thesamachardaily.in/articles/india/workshop-at-ooty-explores-space-science-human-biology/","Astro‑Bio 2026 Workshop in Ooty Examines Space Simulation and Human Biology","132","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","B — TARGETED ENRICHMENT CANDIDATE","LATER_PHASE_BACKLOG","MEDIUM","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/wrestleractor-saurav-gurjar-arrested-at-mumbai-airport-on-sexual-exploitation-charges/","Wrestler‑actor Saurav Gurjar arrested at Mumbai airport on sexual exploitation charges","75","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","B — TARGETED ENRICHMENT CANDIDATE","SOURCE_VERIFICATION_THEN_ENRICH","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/wwe-smackdown-free-live-streaming-online-august-28-get-wrestling-weekly-episode-live/","WWE SmackDown Live on Aug 28, 2026: US TV, Peacock & Netflix Stream Details","145","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/yangi-uzbekistan-monument-reflects-aspirations-of-uzbek-people-pm-modi/","Modi says Yangi Uzbekistan Monument Symbolizes Uzbek Aspirations During Bilateral Visit","127","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/1979-beetles-tribute-team-wins-21st-annual-parker-youth-golf-tournament/","1979 Beetles Tribute Team Wins 21st Annual Parker Youth Golf Tournament","99","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/911-as-generational-line-author-sees-it-as-memory-for-millennials-history-for-gen-z/","9/11 as generational line: Author sees it as memory for millennials, history for Gen Z","113","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/abhishek-sharmas-82-off-32-fuels-indias-7-wicket-win-over-afghanistan-in-1st-t20i/","Abhishek Sharma's 82 off 32 fuels India's 7-wicket win over Afghanistan in 1st T20I","50","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/alex-neil-urges-millwall-to-build-on-newcastle-display-ahead-of-vital-week/","Alex Neil Urges Millwall to Build on Newcastle Display Ahead of Vital Week","86","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/asakura-ko-prop-tops-ufc-shanghai-weekend-lock/","Kai Asakura Favored for KO/TKO in UFC Shanghai Main Event","142","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/atlanta-hawks-waive-former-lottery-pick-devin-carter-roster-still-over-limit/","Atlanta Hawks waive former lottery pick Devin Carter, roster still over limit","40","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/ben-shelton-books-us-open-final-eyes-first-us-mens-title-in-23-years/","Ben Shelton books US Open final, eyes first US men's title in 23 years","51","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/bengals-shift-focus-to-adversity-ahead-of-season-opener-vs-buccaneers/","Bengals Shift Focus to Adversity Ahead of Season Opener vs Buccaneers","91","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/bivol-eyes-december-wbo-mandatory-vs-smith-eyes-2027-blockbuster/","Bivol eyes December WBO mandatory vs Smith, eyes 2027 blockbuster","73","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/brics-international-football-alliance-opens-india-chapter-to-boost-unity-through-spor/","BRICS International Football Alliance Opens India Chapter to Boost Unity Through Sport","68","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/bucy-nets-six-as-allegany-thumps-hampshire-10-0/","Bucy nets six as Allegany thumps Hampshire 10-0","79","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/cbnc-previews-2026-nfl-season-with-power-rankings-draft-picks-and-award-outlook/","CBNC previews 2026 NFL season with power rankings, draft picks and award outlook","94","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/chelsea-poised-to-table-100m-bid-for-real-madrid-midfielder-says-xabi-alonso/","Chelsea poised to table €100m bid for Real Madrid midfielder, says Xabi Alonso","42","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/chiefs-top-broncos-as-mahomes-walker-kelce-nix-and-waddle-shine/","Chiefs Top Broncos as Mahomes, Walker, Kelce, Nix, and Waddle Shine","67","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/cole-palmer-pulls-out-of-england-squad-with-minor-muscle-injury-ahead-of-nations-leag/","Cole Palmer pulls out of England squad with minor muscle injury ahead of Nations League","117","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/congress-leader-salman-khurshid-comments-on-indias-refusal-to-accept-asia-cup-trophy/","Congress Leader Salman Khurshid Comments on India's Refusal to Accept Asia Cup Trophy","63","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/delhi-capitals-plan-coaching-overhaul-with-chaminda-vaas-and-sourav-ganguly/","Delhi Capitals Plan Coaching Overhaul With Chaminda Vaas and Sourav Ganguly","88","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/derbyshires-aneurin-donald-to-make-england-t20-debut-at-rose-bowl-against-sri-lanka/","Derbyshire’s Aneurin Donald to make England T20 debut at Rose Bowl against Sri Lanka","94","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/diana-edulji-urges-harmanpreet-kaur-to-pass-captaincy-to-smriti-mandhana/","Diana Edulji urges Harmanpreet Kaur to pass captaincy to Smriti Mandhana","118","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/dodgers-prospect-josue-de-paula-belts-416-foot-homer-for-first-mlb-hit/","Dodgers Prospect Josue De Paula Belts 416-Foot Homer for First MLB Hit","61","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/eci-assigns-new-symbols-to-mamata-banerjee-and-arup-roy-tmc-factions-ahead-of-oct-6-b/","ECI assigns new symbols to Mamata Banerjee and Arup Roy TMC factions ahead of Oct 6 bypoll","81","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/edinburgh-castle-rockers-face-belfast-wolves-in-etpl-2026-final-at-dublin/","Edinburgh Castle Rockers Face Belfast Wolves in ETPL 2026 Final at Dublin","64","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/flix-bautista-vows-orioles-comeback-after-2025-shoulder-surgery/","Félix Bautista vows Orioles comeback after 2025 shoulder surgery","55","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/freeman-praises-notre-dame-after-27-10-win-over-michigan-state/","Freeman praises Notre Dame after 27-10 win over Michigan State","63","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/fulham-edge-west-ham-3-2-in-carabao-cup-london-derby-oscar-bobb-clinches-win/","Fulham edge West Ham 3-2 in Carabao Cup London derby, Oscar Bobb clinches win","77","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/hamilton-slams-barrier-in-practice-defies-team-orders-to-stop/","Hamilton slams barrier in practice, defies team orders to stop","38","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/harbaughs-grueling-camp-readies-giants-for-rams-showdown-after-dallas-win/","Harbaugh’s grueling camp readies Giants for Rams showdown after Dallas win","87","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/hibernian-aberdeen-under-fire-as-fans-demand-answers-ahead-of-cup-quarter-finals/","Hibernian, Aberdeen under fire as fans demand answers ahead of cup quarter-finals","89","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/hornets-split-pool-play-at-greater-kansas-city-softball-invitational-with-one-whammy/","Hornets Split Pool Play at Greater Kansas City Softball Invitational, 4-2 Loss, 17-0 Win","135","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/i-am-the-king-deep-dasgupta-reveals-how-sourav-ganguly-transformed-team-indias-mindse/","Deep Dasgupta says Sourav Ganguly reshaped India's cricket mindset on sledging","142","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/india-announces-30shooter-squad-for-2026-asian-games-in-nagoya/","India Announces 30‑Shooter Squad for 2026 Asian Games in Nagoya","49","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/india-clinches-asia-cup-as-pcb-chief-skips-trophy-handover/","India Clinches Asia Cup as PCB Chief Skips Trophy Hand‑over","80","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/india-to-host-west-indies-for-5th-t20i-at-bengaluru-on-oct-17-2026/","India to host West Indies for 5th T20I at Bengaluru on Oct 17, 2026","143","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/india-women-choose-to-bat-first-in-asian-games-semifinal-vs-bangladesh/","India Women Choose to Bat First in Asian Games Semifinal vs Bangladesh","94","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/indiana-state-aims-for-second-straight-win-against-valparaiso-at-memorial-stadium/","Indiana State aims for second straight win against Valparaiso at Memorial Stadium","75","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/inter-miamis-nu-stadium-to-host-2027-womens-champions-cup-semi-finals-and-final/","Inter Miami’s Nu Stadium to Host 2027 Women’s Champions Cup Semi-Finals and Final","109","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/iowa-meets-michigan-in-football-showdown-on-sept-26-2026/","Iowa Meets Michigan in Football Showdown on Sept. 26, 2026","44","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/jamie-carragher-likens-arsenals-mikel-arteta-to-sir-alex-ferguson-after-referee-rant/","Jamie Carragher likens Arsenal's Mikel Arteta to Sir Alex Ferguson after referee rant","77","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/jayden-danns-out-for-liverpooltottenham-carabao-cup-three-others-in-contention/","Jayden Danns out for Liverpool‑Tottenham Carabao Cup; three others in contention","102","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/joe-root-eclipses-tendulkars-test-fifty-record-in-englands-win-over-pakistan/","Joe Root eclipses Tendulkar’s Test fifty record in England’s win over Pakistan","62","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/lightning-halts-clemson-unc-football-clash-at-home-stadium-due-to-lightning/","Lightning Halts Clemson-UNC Football Clash at Home Stadium Due to Lightning","44","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/logano-clinches-bristol-win-as-hocevars-third-place-sparks-pit-fight-with-blaney/","Logano clinches Bristol win as Hocevar’s third place sparks pit fight with Blaney","76","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/man-united-cite-dowman-rooney-claims-in-jj-gabriels-transfer-request/","Man United cite Dowman, Rooney claims in JJ Gabriel’s transfer request","119","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/mayo-tops-se-minnesota-soccer-rankings-after-late-win-over-john-marshall/","Mayo Tops SE Minnesota Soccer Rankings After Late Win Over John Marshall","101","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/mizutani-why-is-vikings-quarterback-jj-mccarthy-so-polarizing/","Vikings quarterback J.J. McCarthy’s polarizing rise sparks fan and media debate","147","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/norris-on-pole-as-hamiltons-brake-failure-ends-his-spanish-gp-run/","Norris on pole as Hamilton's brake failure ends his Spanish GP run","53","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/ole-miss-rolls-past-charlotte-41-9-in-a-comfortable-dominant-win/","Ole Miss rolls past Charlotte 41-9 in a comfortable, dominant win","63","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/pelicans-sign-guard-markquis-nowell-to-exhibit10-deal-set-for-gleague-squad/","Pelicans sign guard Markquis Nowell to Exhibit‑10 deal, set for G‑League squad","93","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/protesters-ejected-from-irish-open-seventh-green-as-trump-arrives/","Protesters Ejected from Irish Open Seventh Green as Trump Arrives","38","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/rangers-near-return-of-key-bullpen-arm-as-peyton-gray-shows-full-velocity/","Rangers Near Return of Key Bullpen Arm as Peyton Gray Shows Full Velocity","56","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/riq-woolen-blanks-four-targets-in-dominant-eagles-debut-performance/","Riq Woolen blanks four targets in dominant Eagles debut performance","67","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/roadsters-pitching-stifles-coast-series-tied-in-playoff-showdown/","Roadsters' Pitching Stifles Coast, Series Tied in Playoff Showdown","46","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/rohit-sharmas-world-cup-prospects-in-focus-as-selectors-convene-for-west-indies-odis/","Rohit Sharma’s World Cup Prospects in Focus as Selectors Convene for West Indies ODIs","99","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/sandeep-patil-says-rohit-sharma-virat-kohlis-inclusion-poses-no-issue-for-2027-world/","Sandeep Patil says Rohit Sharma, Virat Kohli’s inclusion poses no issue for 2027 World Cup","48","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/skyland-conference-names-boys-soccer-players-of-the-week-for-sept-15/","Skyland Conference Names Boys Soccer Players of the Week for Sept. 15","45","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/sports/south-webster-jeeps-hold-minford-falcons-to-0-0-draw-in-soc-iii-showdown/","South Webster Jeeps Hold Minford Falcons to 0-0 Draw in SOC III Showdown","50","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
